"dataset","col_index","shape_est","shape_sd"
"bci",180,0.502757925245427,0.0154752438180051
"bci",181,0.500067098441967,0.0153421911038407
"bci",182,0.497355165520926,0.0152093340069345
"bci",183,0.49459496276251,0.0150757638001774
"bci",184,0.491940054296348,0.014946583261068
"bci",185,0.489322820859953,0.0148195098703263
"bci",186,0.486191345647094,0.014676319971422
"bci",187,0.48370783296758,0.0145553711104552
"bci",188,0.481145053253141,0.0144326185856499
"bci",189,0.478452382473862,0.0143064247857212
"bci",190,0.476009142707422,0.0141891691912628
"bci",191,0.473392567703969,0.0140670461128575
"bci",192,0.470856367707447,0.0139483068969243
"bci",193,0.468262031748588,0.0138284517721734
"bci",194,0.465949957344706,0.0137184305781852
"bci",195,0.463536536699958,0.0136058582446621
"bci",196,0.460987026176367,0.0134896474296327
"bci",197,0.452550224426588,0.0131868408476023
"bci",198,0.450302232723415,0.0130822216630665
"bci",199,0.448054628180092,0.0129782635598752
"bci",200,0.445765114505138,0.0128736266202918
"bci",201,0.44335393813074,0.012765810895012
"bci",202,0.437843879790668,0.0125616615526464
"bci",203,0.435713814374588,0.0124642219060248
"bci",204,0.433590564480883,0.0123675839647805
"bci",205,0.431491129408175,0.0122722664855829
"bci",206,0.429394990757875,0.0121776222554222
"bci",207,0.427325131543852,0.0120843526255776
"bci",208,0.425292915240128,0.0119927936417108
"bci",209,0.422991647686121,0.0118935310334767
"bci",210,0.420920905515351,0.0118018952702182
"bci",211,0.418536431167453,0.0117012387547779
"bci",212,0.416454427639733,0.0116103556973812
"bci",213,0.414168411385964,0.0115138213496067
"bci",214,0.412062854787512,0.0114232934137117
"bci",215,0.409244961955148,0.0113118409683604
"bci",216,0.407237434705473,0.0112253522011075
"bci",217,0.40514285205274,0.0111367502293191
"bci",218,0.40188698327137,0.0110139993287615
"bci",219,0.399909484213727,0.0109299790569285
"bci",220,0.39807080662713,0.010850548906399
"bci",221,0.396197728526127,0.0107705451455613
"bci",222,0.394138299808006,0.0106854891786575
"bci",223,0.392142193415794,0.0106027675491039
"bci",224,0.390016266819479,0.0105166942703586
"bci",225,0.387331109475649,0.0104147379953748
"bci",226,0.385275550098202,0.0103317054701033
"bci",227,0.376402173531641,0.0100510475753152
"bci",228,0.37432904224813,0.00996896206767271
"bci",229,0.372144845473228,0.00988411529581469
"bci",230,0.369856112342046,0.00979671821375691
"bci",231,0.367857766134351,0.00971812504064885
"bci",232,0.365818144394193,0.00963877036373204
"bci",233,0.358920818052844,0.00942131042010152
"bci",234,0.357024883242065,0.00934726365655593
"bci",235,0.355086461219619,0.00927240314708042
"bci",236,0.352562565747052,0.00918139056709502
"bci",237,0.350649145250587,0.00910806277093205
"bci",238,0.348826733372743,0.009037674829015
"bci",239,0.347046078884693,0.00896882219867858
"bci",240,0.344484656637417,0.00887850121183541
"bci",241,0.342615879735266,0.00880795768977057
"bci",242,0.340612585279943,0.00873403663774548
"bci",243,0.338391265704828,0.00865445052203631
"bci",244,0.336639744127852,0.00858826029079051
"bci",245,0.334679684868214,0.00851665497301943
"bci",246,0.332681192353359,0.00844435531545633
"bci",247,0.330990811725772,0.00838087054666285
"bci",248,0.329291914109804,0.00831747005740135
"bci",249,0.326613800323306,0.00822767275267167
"bci",250,0.32490434802016,0.0081646827884262
"bci",251,0.322890677054492,0.00809374999134732
"bci",252,0.319693294083213,0.00799114674014351
"bci",253,0.318109176552911,0.00793258914374747
"bci",254,0.316524118740426,0.00787429193052573
"bci",255,0.31463101546189,0.00780800981289774
